"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count","VendorProject","Product","Name","DateAdded","ShortDescription","RequiredAction","DueDate","Notes"
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-security-core-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-security-core-3.2.4.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",bbd11acd0c2699527e3e5a0bc3620105,493bc57396a821e8ffa7d99fac77cc79c15e9b7f,pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:3.2.4:release:*:*:*:*:*:*",CVE-2022-22978,CWE-863 Incorrect Authorization,"In Spring Security versions 5.5.6 and 5.6.3 and older unsupported versions, RegexRequestMatcher can easily be misconfigured to be bypassed on some servlet containers. Applications using RegexRequestMatcher with `.` in the regular expression are possibly vulnerable to an authorization bypass",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,43,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-security-core-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-security-core-3.2.4.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",bbd11acd0c2699527e3e5a0bc3620105,493bc57396a821e8ffa7d99fac77cc79c15e9b7f,pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:3.2.4:release:*:*:*:*:*:*",CVE-2021-22112,NVD-CWE-noinfo,"Spring Security 5.4.x prior to 5.4.4, 5.3.x prior to 5.3.8.RELEASE, 5.2.x prior to 5.2.9.RELEASE, and older unsupported versions can fail to save the SecurityContext if it is changed more than once in a single request.A malicious user cannot cause the bug to happen (it must be programmed in). However, if the application's intent is to only allow the user to run with elevated privileges in a small portion of the application, the bug can be leveraged to extend those privileges to the rest of the application.",NVD,HIGH,9.0,/AV:N/AC:L/Au:S/C:C/I:C/A:C,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,43,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-security-core-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-security-core-3.2.4.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",bbd11acd0c2699527e3e5a0bc3620105,493bc57396a821e8ffa7d99fac77cc79c15e9b7f,pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:3.2.4:release:*:*:*:*:*:*",CVE-2016-5007,"CWE-264 Permissions, Privileges, and Access Controls","Both Spring Security 3.2.x, 4.0.x, 4.1.0 and the Spring Framework 3.2.x, 4.0.x, 4.1.x, 4.2.x rely on URL pattern mappings for authorization and for mapping requests to controllers respectively. Differences in the strictness of the pattern matching mechanisms, for example with regards to space trimming in path segments, can lead Spring Security to not recognize certain paths as not protected that are in fact mapped to Spring MVC controllers that should be protected. The problem is compounded by the fact that the Spring Framework provides richer features with regards to pattern matching as well as by the fact that pattern matching in each Spring Security and the Spring Framework can easily be customized creating additional differences.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,43,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-security-core-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-security-core-3.2.4.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",bbd11acd0c2699527e3e5a0bc3620105,493bc57396a821e8ffa7d99fac77cc79c15e9b7f,pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:3.2.4:release:*:*:*:*:*:*",CVE-2016-9879,CWE-417 Channel and Path Errors,"An issue was discovered in Pivotal Spring Security before 3.2.10, 4.1.x before 4.1.4, and 4.2.x before 4.2.1. Spring Security does not consider URL path parameters when processing security constraints. By adding a URL path parameter with an encoded ""/"" to a request, an attacker may be able to bypass a security constraint. The root cause of this issue is a lack of clarity regarding the handling of path parameters in the Servlet Specification. Some Servlet containers include path parameters in the value returned for getPathInfo() and some do not. Spring Security uses the value returned by getPathInfo() as part of the process of mapping requests to security constraints. The unexpected presence of path parameters can cause a constraint to be bypassed. Users of Apache Tomcat (all current versions) are not affected by this vulnerability since Tomcat follows the guidance previously provided by the Servlet Expert group and strips path parameters from the value returned by getContextPath(), getServletPath(), and getPathInfo(). Users of other Servlet containers based on Apache Tomcat may or may not be affected depending on whether or not the handling of path parameters has been modified. Users of IBM WebSphere Application Server 8.5.x are known to be affected. Users of other containers that implement the Servlet specification may be affected.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,43,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-security-core-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-security-core-3.2.4.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",bbd11acd0c2699527e3e5a0bc3620105,493bc57396a821e8ffa7d99fac77cc79c15e9b7f,pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:3.2.4:release:*:*:*:*:*:*",CVE-2019-11272,CWE-522 Insufficiently Protected Credentials,"Spring Security, versions 4.2.x up to 4.2.12, and older unsupported versions support plain text passwords using PlaintextPasswordEncoder. If an application using an affected version of Spring Security is leveraging PlaintextPasswordEncoder and a user has a null encoded password, a malicious user (or attacker) can authenticate using a password of ""null"".",OSSINDEX,HIGH,7.3,/AV:N/AC:L/Au:/C:L/I:L/A:L,"","","",HIGH,43,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-security-core-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-security-core-3.2.4.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",bbd11acd0c2699527e3e5a0bc3620105,493bc57396a821e8ffa7d99fac77cc79c15e9b7f,pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:3.2.4:release:*:*:*:*:*:*",CVE-2019-3795,CWE-330 Use of Insufficiently Random Values,"Spring Security versions 4.2.x prior to 4.2.12, 5.0.x prior to 5.0.12, and 5.1.x prior to 5.1.5 contain an insecure randomness vulnerability when using SecureRandomFactoryBean#setSeed to configure a SecureRandom instance. In order to be impacted, an honest application must provide a seed and make the resulting random material available to an attacker for inspection.  Sonatype's research suggests that this CVE's details differ from those defined at NVD. See https://ossindex.sonatype.org/vulnerability/CVE-2019-3795 for details",OSSINDEX,MEDIUM,5.3,/AV:N/AC:L/Au:/C:L/I:N/A:N,"","","",HIGH,43,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-security-core-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-security-core-3.2.4.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",bbd11acd0c2699527e3e5a0bc3620105,493bc57396a821e8ffa7d99fac77cc79c15e9b7f,pkg:maven/org.springframework.security/spring-security-core@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:3.2.4:release:*:*:*:*:*:*",CVE-2022-22976,CWE-190 Integer Overflow or Wraparound,"Spring Security versions 5.5.x prior to 5.5.7, 5.6.x prior to 5.6.4, and earlier unsupported versions contain an integer overflow vulnerability. When using the BCrypt class with the maximum work factor (31), the encoder does not perform any salt rounds, due to an integer overflow error. The default settings are not affected by this CVE.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,HIGH,43,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-security-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-security-web-3.2.4.RELEASE.jar,spring-security-web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",a5d9f8db768872e17b25d0970e574b0e,197d803ab63dd3523d9df186505fc1cc93044334,pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2014-3527,CWE-287 Improper Authentication,"When using the CAS Proxy ticket authentication from Spring Security 3.1 to 3.2.4 a malicious CAS Service could trick another CAS Service into authenticating a proxy ticket that was not associated. This is due to the fact that the proxy ticket authentication uses the information from the HttpServletRequest which is populated based upon untrusted information within the HTTP request. This means if there are access control restrictions on which CAS services can authenticate to one another, those restrictions can be bypassed. If users are not using CAS Proxy tickets and not basing access control decisions based upon the CAS Service, then there is no impact to users.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,45,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-security-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-security-web-3.2.4.RELEASE.jar,spring-security-web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",a5d9f8db768872e17b25d0970e574b0e,197d803ab63dd3523d9df186505fc1cc93044334,pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2022-22978,CWE-863 Incorrect Authorization,"In Spring Security versions 5.5.6 and 5.6.3 and older unsupported versions, RegexRequestMatcher can easily be misconfigured to be bypassed on some servlet containers. Applications using RegexRequestMatcher with `.` in the regular expression are possibly vulnerable to an authorization bypass",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,45,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-security-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-security-web-3.2.4.RELEASE.jar,spring-security-web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",a5d9f8db768872e17b25d0970e574b0e,197d803ab63dd3523d9df186505fc1cc93044334,pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2021-22112,NVD-CWE-noinfo,"Spring Security 5.4.x prior to 5.4.4, 5.3.x prior to 5.3.8.RELEASE, 5.2.x prior to 5.2.9.RELEASE, and older unsupported versions can fail to save the SecurityContext if it is changed more than once in a single request.A malicious user cannot cause the bug to happen (it must be programmed in). However, if the application's intent is to only allow the user to run with elevated privileges in a small portion of the application, the bug can be leveraged to extend those privileges to the rest of the application.",NVD,HIGH,9.0,/AV:N/AC:L/Au:S/C:C/I:C/A:C,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,45,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-security-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-security-web-3.2.4.RELEASE.jar,spring-security-web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",a5d9f8db768872e17b25d0970e574b0e,197d803ab63dd3523d9df186505fc1cc93044334,pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2016-5007,"CWE-264 Permissions, Privileges, and Access Controls","Both Spring Security 3.2.x, 4.0.x, 4.1.0 and the Spring Framework 3.2.x, 4.0.x, 4.1.x, 4.2.x rely on URL pattern mappings for authorization and for mapping requests to controllers respectively. Differences in the strictness of the pattern matching mechanisms, for example with regards to space trimming in path segments, can lead Spring Security to not recognize certain paths as not protected that are in fact mapped to Spring MVC controllers that should be protected. The problem is compounded by the fact that the Spring Framework provides richer features with regards to pattern matching as well as by the fact that pattern matching in each Spring Security and the Spring Framework can easily be customized creating additional differences.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,45,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-security-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-security-web-3.2.4.RELEASE.jar,spring-security-web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",a5d9f8db768872e17b25d0970e574b0e,197d803ab63dd3523d9df186505fc1cc93044334,pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2016-9879,CWE-417 Channel and Path Errors,"An issue was discovered in Pivotal Spring Security before 3.2.10, 4.1.x before 4.1.4, and 4.2.x before 4.2.1. Spring Security does not consider URL path parameters when processing security constraints. By adding a URL path parameter with an encoded ""/"" to a request, an attacker may be able to bypass a security constraint. The root cause of this issue is a lack of clarity regarding the handling of path parameters in the Servlet Specification. Some Servlet containers include path parameters in the value returned for getPathInfo() and some do not. Spring Security uses the value returned by getPathInfo() as part of the process of mapping requests to security constraints. The unexpected presence of path parameters can cause a constraint to be bypassed. Users of Apache Tomcat (all current versions) are not affected by this vulnerability since Tomcat follows the guidance previously provided by the Servlet Expert group and strips path parameters from the value returned by getContextPath(), getServletPath(), and getPathInfo(). Users of other Servlet containers based on Apache Tomcat may or may not be affected depending on whether or not the handling of path parameters has been modified. Users of IBM WebSphere Application Server 8.5.x are known to be affected. Users of other containers that implement the Servlet specification may be affected.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,45,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-security-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-security-web-3.2.4.RELEASE.jar,spring-security-web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",a5d9f8db768872e17b25d0970e574b0e,197d803ab63dd3523d9df186505fc1cc93044334,pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2018-1199,CWE-20 Improper Input Validation,"Spring Security (Spring Security 4.1.x before 4.1.5, 4.2.x before 4.2.4, and 5.0.x before 5.0.1; and Spring Framework 4.3.x before 4.3.14 and 5.0.x before 5.0.3) does not consider URL path parameters when processing security constraints. By adding a URL path parameter with special encodings, an attacker may be able to bypass a security constraint. The root cause of this issue is a lack of clarity regarding the handling of path parameters in the Servlet Specification. Some Servlet containers include path parameters in the value returned for getPathInfo() and some do not. Spring Security uses the value returned by getPathInfo() as part of the process of mapping requests to security constraints. In this particular attack, different character encodings used in path parameters allows secured Spring MVC static resource URLs to be bypassed.",OSSINDEX,MEDIUM,5.3,/AV:N/AC:L/Au:/C:L/I:N/A:N,"","","",HIGH,45,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-security-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-security-web-3.2.4.RELEASE.jar,spring-security-web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",a5d9f8db768872e17b25d0970e574b0e,197d803ab63dd3523d9df186505fc1cc93044334,pkg:maven/org.springframework.security/spring-security-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2022-22976,CWE-190 Integer Overflow or Wraparound,"Spring Security versions 5.5.x prior to 5.5.7, 5.6.x prior to 5.6.4, and earlier unsupported versions contain an integer overflow vulnerability. When using the BCrypt class with the maximum work factor (31), the encoder does not perform any salt rounds, due to an integer overflow error. The default settings are not affected by this CVE.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,HIGH,45,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2016-1000027,CWE-502 Deserialization of Untrusted Data,"Pivotal Spring Framework through 5.3.16 suffers from a potential remote code execution (RCE) issue if used for Java deserialization of untrusted data. Depending on how the library is implemented within a product, this issue may or not occur, and authentication may be required. NOTE: the vendor's position is that untrusted data is not an intended use case. The product's behavior will not be changed because some users rely on deserialization of trusted data.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2018-1270,CWE-94 Improper Control of Generation of Code ('Code Injection'),"Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, allow applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a remote code execution attack.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,35,"","","","","","","",""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2022-22965,CWE-94 Improper Control of Generation of Code ('Code Injection'),"A Spring MVC or Spring WebFlux application running on JDK 9+ may be vulnerable to remote code execution (RCE) via data binding. The specific exploit requires the application to run on Tomcat as a WAR deployment. If the application is deployed as a Spring Boot executable jar, i.e. the default, it is not vulnerable to the exploit. However, the nature of the vulnerability is more general, and there may be other ways to exploit it.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,35,VMware,Spring Framework,Spring Framework JDK 9+ Remote Code Execution Vulnerability,2022-04-04,Spring MVC or Spring WebFlux application running on JDK 9+ may be vulnerable to remote code execution (RCE) via data binding.,Apply updates per vendor instructions.,2022-04-25,""
WebGoat-Legacy,"Fri, 10 Feb 2023 13:01:07 -0500",WebGoat-6.0.1.war: spring-web-3.2.4.RELEASE.jar,/Users/andrewhaigh/Projects/Git/WebGoat-Legacy/target/WebGoat-6.0.1.war/WEB-INF/lib/spring-web-3.2.4.RELEASE.jar,Spring Web,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f7734bda63661ded55e82d6a9c975618,8daf0bd1172cb253d93611adadfa0462935d760d,pkg:maven/org.springframework/spring-web@3.2.4.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:3.2.4:release:*:*:*:*:*:*, cpe:2.3:a:web_project:web:3.2.4:release:*:*:*:*:*:*",CVE-2015-5211,CWE-552 Files or Directories Accessible to External Parties,"Under some situations, the Spring Framework 4.2.0 to 4.2.1, 4.0.0 to 4.1.7, 3.2.0 to 3.2.14 and older unsupported versions is vulnerable to a Reflected File Download (RFD) attack. The attack involves a malicious user crafting a URL with a batch script extension that results in the response being downloaded rather than rendered and also includes some input reflected in the response.",NVD,HIGH,9.3,/AV:N/AC:M/Au:N/C:C/I:C/A:C,CRITICAL,9.6,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,HIGH,35,"","","","","","","",""
