Group Name,Project Name,Tool,Scanner Name,Status,Vulnerability,Details,Additional Info,Severity,CVE,CWE,Other Identifiers,Detected At,Location,Activity,Comments,Full Path,CVSS Vectors
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,"Jetty accepts ""+"" prefixed value in Content-Length","### Impact

Jetty accepts the '+' character proceeding the content-length value in a HTTP/1 header field. This is more permissive than allowed by the RFC and other servers routinely reject such requests with 400 responses. There is no known exploit scenario, but it is conceivable that request smuggling could result if jetty is used in combination with a server that does not close the connection after sending such a 400 response.

### Workarounds

There is no workaround as there is no known exploit scenario. 

### Original Report 

[RFC 9110 Secion 8.6](https://www.rfc-editor.org/rfc/rfc9110#section-8.6) defined the value of Content-Length header should be a string of 0-9 digits. However we found that Jetty accepts ""+"" prefixed Content-Length, which could lead to potential HTTP request smuggling.

Payload:

```
 POST / HTTP/1.1
 Host: a.com
 Content-Length: +16
 Connection: close
 ​
 0123456789abcdef
```

When sending this payload to Jetty, it can successfully parse and identify the length.

When sending this payload to NGINX, Apache HTTPd or other HTTP servers/parsers, they will return 400 bad request.

This behavior can lead to HTTP request smuggling and can be leveraged to bypass WAF or IDS.",,medium,CVE-2023-40167,,GHSA-hmr7-m48g-48f6; Gemnasium-ac117360-f9fc-41f2-81a1-91c357167451,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.eclipse.jetty/jetty-http""}, ""version""=>""9.4.48.v20220622""}}",false,"",test-group260849/webgoat_pom-comparison/103365882,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Weak Authentication,"Jetty is a Java based web server and servlet engine. Versions 9.4.21 through 9.4.51, 10.0.15, and 11.0.15 is vulnerable to weak authentication. If a Jetty `OpenIdAuthenticator` uses the optional nested `LoginService`, and that `LoginService` decides to revoke an already authenticated user, then the current request will still treat the user as authenticated. The authentication is then cleared from the session and subsequent requests will not be treated as authenticated. So a request on a previously authenticated session could be allowed to bypass authentication after it had been rejected by the `LoginService`. This impacts usages of the jetty-openid which have configured a nested `LoginService` and where that `LoginService` will is capable of rejecting previously authenticated users. Versions 9.4.52, 10.0.16, and 11.0.16 have a patch for this issue.",,medium,CVE-2023-41900,,GHSA-pwh8-58vv-vw48; Gemnasium-2735c64e-f7a2-465c-9b82-2de866d29ad5,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.eclipse.jetty/jetty-servlets""}, ""version""=>""9.4.48.v20220622""}}",false,"",test-group260849/webgoat_pom-comparison/103365883,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Uncontrolled Resource Consumption,"XStream is a Java library to serialize objects to XML and back again. In XStream, there is a vulnerability which may allow a remote attacker to occupy a thread that consumes maximum CPU time and will never return.",,high,CVE-2021-21348,,GHSA-56p8-3fh9-4cvq; Gemnasium-24196326-4514-4833-9725-3681a799764c,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365884,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H=NVD; AV:N/AC:L/Au:N/C:N/I:N/A:C=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Improper Handling of Length Parameter Inconsistency,"Jetty is a Java based web server and servlet engine. Prior to versions 9.4.52, 10.0.16, 11.0.16, and 12.0.1, Jetty accepts the `+` character proceeding the content-length value in a HTTP/1 header field. This is more permissive than allowed by the RFC and other servers routinely reject such requests with 400 responses. There is no known exploit scenario, but it is conceivable that request smuggling could result if jetty is used in combination with a server that does not close the connection after sending such a 400 response. Versions 9.4.52, 10.0.16, 11.0.16, and 12.0.1 contain a patch for this issue. There is no workaround as there is no known exploit scenario.",,medium,CVE-2023-40167,,GHSA-hmr7-m48g-48f6; Gemnasium-f53b9c9c-83c9-4a44-84a0-fc9bf4ee1b89,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.eclipse.jetty/jetty-webapp""}, ""version""=>""9.4.48.v20220622""}}",false,"",test-group260849/webgoat_pom-comparison/103365885,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Improper Input Validation,Apache Log4j2 does not protect from uncontrolled recursion from self-referential lookups. This allows an attacker with control over Thread Context Map data to cause a denial of service when a crafted string is interpreted.,,medium,CVE-2021-45105,,Gemnasium-d72930d1-220e-47da-8fff-1e6ad9a98ebd,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.apache.logging.log4j/log4j-core""}, ""version""=>""2.15.0""}}",false,"",test-group260849/webgoat_pom-comparison/103365886,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H=NVD; AV:N/AC:M/Au:N/C:N/I:N/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Exposure of Sensitive Information to an Unauthorized Actor,"Multiple XML external entity (XXE) vulnerabilities in the (1) Dom4JDriver, (2) DomDriver, (3) JDomDriver, (4) JDom2Driver, (5) SjsxpDriver, (6) StandardStaxDriver, and (7) WstxDriver drivers in XStream before 1.4.9 allow remote attackers to read arbitrary files via a crafted XML document.",,high,CVE-2016-3674,,GHSA-rgh3-987h-wpmw; Gemnasium-d35a88cd-99ce-45a6-aa53-be89c483fe40,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365887,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N=NVD; AV:N/AC:L/Au:N/C:P/I:N/A:N=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Out-of-bounds Write,"Those using Xstream to seralize XML data may be vulnerable to Denial of Service attacks (DOS). If the parser is running on user supplied input, an attacker may supply content that causes the parser to crash by stackoverflow. This effect may support a denial of service attack.",,high,CVE-2022-40156,,Gemnasium-98b6d45f-17aa-4320-be26-5f9a31ec9403,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365888,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Deserialization of Untrusted Data,XStream is a simple library to serialize objects to XML and back again. This vulnerability may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream. Users who followed the recommendation to setup XStream's security framework with an allow list limited to the minimal required types are not impacted.,,high,CVE-2021-39149,,Gemnasium-6ef70fbf-cecc-4a6b-ad0b-0ade1ce65205; GHSA-3ccq-5vw3-2p6x,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365889,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H=NVD; AV:N/AC:M/Au:S/C:P/I:P/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Undertow denial of service vulnerability,"A flaw was found in undertow. This issue makes achieving a denial of service possible due to an unexpected handshake status updated in SslConduit, where the loop never terminates.",,high,CVE-2023-1108,,GHSA-m4mm-pg93-fv78; Gemnasium-3b12c88c-7b80-4a3e-9476-33e29a1e16ef,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""io.undertow/undertow-core""}, ""version""=>""2.2.18.Final""}}",false,"",test-group260849/webgoat_pom-comparison/103365890,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Uncontrolled Resource Consumption,A flaw was found in Undertow. Denial of service can be achieved as Undertow server waits for the LAST_CHUNK forever for EJB invocations.,,medium,CVE-2022-2764,,Gemnasium-4216ab79-fd18-4742-9487-3564b18dc583,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""io.undertow/undertow-core""}, ""version""=>""2.2.18.Final""}}",false,"",test-group260849/webgoat_pom-comparison/103365891,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Server-Side Request Forgery (SSRF),XStream is a simple library to serialize objects to XML and back again. This vulnerability may allow a remote attacker to request data from internal resources that are not publicly available only by manipulating the processed input stream with a Java runtime. Users who followed the recommendation to setup XStream's security framework with an allow list limited to the minimal required types are not impacted.,,high,CVE-2021-39152,,Gemnasium-0fa18de2-67c6-4703-a7fa-80dcc95d3b3a; GHSA-xw4p-crpj-vjx2,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365892,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H=NVD; AV:N/AC:M/Au:S/C:P/I:P/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Weak Authentication,"Jetty is a Java based web server and servlet engine. Versions 9.4.21 through 9.4.51, 10.0.15, and 11.0.15 is vulnerable to weak authentication. If a Jetty `OpenIdAuthenticator` uses the optional nested `LoginService`, and that `LoginService` decides to revoke an already authenticated user, then the current request will still treat the user as authenticated. The authentication is then cleared from the session and subsequent requests will not be treated as authenticated. So a request on a previously authenticated session could be allowed to bypass authentication after it had been rejected by the `LoginService`. This impacts usages of the jetty-openid which have configured a nested `LoginService` and where that `LoginService` will is capable of rejecting previously authenticated users. Versions 9.4.52, 10.0.16, and 11.0.16 have a patch for this issue.",,medium,CVE-2023-41900,,GHSA-pwh8-58vv-vw48; Gemnasium-320e3cad-7a6d-40d1-8d12-bc6ad4b34b01,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.eclipse.jetty/jetty-util""}, ""version""=>""9.4.48.v20220622""}}",false,"",test-group260849/webgoat_pom-comparison/103365893,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Allocation of Resources Without Limits or Throttling,"Jetty is a java based web server and servlet engine. In affected versions servlets with multipart support (e.g. annotated with `@MultipartConfig`) that call `HttpServletRequest.getParameter()` or `HttpServletRequest.getParts()` may cause `OutOfMemoryError` when the client sends a multipart request with a part that has a name but no filename and very large content. This happens even with the default settings of `fileSizeThreshold=0` which should stream the whole part content to disk. An attacker client may send a large multipart request and cause the server to throw `OutOfMemoryError`. However, the server may be able to recover after the `OutOfMemoryError` and continue its service -- although it may take some time. This issue has been patched in versions 9.4.51, 10.0.14, and 11.0.14. Users are advised to upgrade. Users unable to upgrade may set the multipart parameter `maxRequestSize` which must be set to a non-negative value, so the whole multipart content is limited (although still read into memory).",,medium,CVE-2023-26048,,GHSA-qw69-rqj8-6qw8; Gemnasium-8b44d1f1-fadb-423d-ab05-ddbb88612d49,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.eclipse.jetty/jetty-io""}, ""version""=>""9.4.48.v20220622""}}",false,"",test-group260849/webgoat_pom-comparison/103365894,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,logback serialization vulnerability,"A serialization vulnerability in logback receiver component part of 
logback version 1.4.11 allows an attacker to mount a Denial-Of-Service 
attack by sending poisoned data.

",,high,CVE-2023-6378,,GHSA-vmq6-5m68-f53m; Gemnasium-4900278e-4840-4e22-aa26-b27397dbca2c,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""ch.qos.logback/logback-classic""}, ""version""=>""1.2.11""}}",false,"",test-group260849/webgoat_pom-comparison/103365895,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Code Injection,XStream is a simple library to serialize objects to XML and back again. This vulnerability may allow a remote attacker has sufficient rights to execute commands of the host only by manipulating the processed input stream. Users who followed the recommendation to setup XStream's security framework with a allow list limited to the minimal required types are not impacted.,,high,CVE-2021-39144,,GHSA-j9h8-phrw-h4fh; Gemnasium-9926201b-d392-47da-aed6-8255aed3124d,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365896,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H=NVD; AV:N/AC:M/Au:S/C:P/I:P/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Exposure of Sensitive Information to an Unauthorized Actor,"Jetty is a java based web server and servlet engine. Nonstandard cookie parsing in Jetty may allow an attacker to smuggle cookies within other cookies, or otherwise perform unintended behavior by tampering with the cookie parsing mechanism. If Jetty sees a cookie VALUE that starts with `""` (double quote), it will continue to read the cookie string until it sees a closing quote -- even if a semicolon is encountered. So, a cookie header such as: `DISPLAY_LANGUAGE=""b; JSESSIONID=1337; c=d""` will be parsed as one cookie, with the name DISPLAY_LANGUAGE and a value of b; JSESSIONID=1337; c=d instead of 3 separate cookies. This has security implications because if, say, JSESSIONID is an HttpOnly cookie, and the DISPLAY_LANGUAGE cookie value is rendered on the page, an attacker can smuggle the JSESSIONID cookie into the DISPLAY_LANGUAGE cookie and thereby exfiltrate it. This is significant when an intermediary is enacting some policy based on cookies, so a smuggled cookie can bypass that policy yet still be seen by the Jetty server or its logging system. This issue has been addressed in versions 9.4.51, 10.0.14, 11.0.14, and 12.0.0.beta0 and users are advised to upgrade. There are no known workarounds for this issue.",,medium,CVE-2023-26049,,GHSA-p26g-97m4-6q7c; Gemnasium-f943bc04-93f0-48d8-8de6-2c57fd055d90,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.eclipse.jetty/jetty-servlets""}, ""version""=>""9.4.48.v20220622""}}",false,"",test-group260849/webgoat_pom-comparison/103365897,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Incomplete Cleanup,"In Spring Security, versions 5.7.x prior to 5.7.8, versions 5.8.x prior to 5.8.3, and versions 6.0.x prior to 6.0.3, the logout support does not properly clean the security context if using serialized versions. Additionally, it is not possible to explicitly save an empty security context to the HttpSessionSecurityContextRepository. This vulnerability can keep users authenticated even after they performed logout. Users of affected versions should apply the following mitigation. 5.7.x users should upgrade to 5.7.8. 5.8.x users should upgrade to 5.8.3. 6.0.x users should upgrade to 6.0.3.",,medium,CVE-2023-20862,,Gemnasium-5dc45008-4cd4-4f97-b860-f3253d427f35,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.springframework.security/spring-security-web""}, ""version""=>""5.7.2""}}",false,"",test-group260849/webgoat_pom-comparison/103365898,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Improper Neutralization of Quoting Syntax,"Eclipse Jetty Canonical Repository is the canonical repository for the Jetty project. Users of the CgiServlet with a very specific command structure may have the wrong command executed. If a user sends a request to a org.eclipse.jetty.servlets.CGI Servlet for a binary with a space in its name, the servlet will escape the command by wrapping it in quotation marks. This wrapped command, plus an optional command prefix, will then be executed through a call to Runtime.exec. If the original binary name provided by the user contains a quotation mark followed by a space, the resulting command line will contain multiple tokens instead of one. This issue was patched in version 9.4.52, 10.0.16, 11.0.16 and 12.0.0-beta2.
",,medium,CVE-2023-36479,,GHSA-3gh6-v5v9-6v9j; Gemnasium-017066f4-f786-46bc-a13a-686ac0bac8da,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.eclipse.jetty/jetty-util""}, ""version""=>""9.4.48.v20220622""}}",false,"",test-group260849/webgoat_pom-comparison/103365899,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Out-of-bounds Write,"Those using Xstream to seralize XML data may be vulnerable to Denial of Service attacks (DOS). If the parser is running on user supplied input, an attacker may supply content that causes the parser to crash by stackoverflow. This effect may support a denial of service attack.",,high,CVE-2022-40151,,Gemnasium-8d9ae42c-3ce8-4d4c-9278-9d06cb1d59be,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365900,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Deserialization of Untrusted Data,"XStream is a Java library to serialize objects to XML and back again. In XStream, there is a vulnerability may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream.",,critical,CVE-2021-21351,,Gemnasium-aa93be4e-657f-4425-9985-650b213afb2d; GHSA-hrcp-8f3q-4w2c,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365901,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H=NVD; AV:N/AC:L/Au:S/C:P/I:P/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Out-of-bounds Write,"Those using Xstream to seralize XML data may be vulnerable to Denial of Service attacks (DOS). If the parser is running on user supplied input, an attacker may supply content that causes the parser to crash by stackoverflow. This effect may support a denial of service attack.",,high,CVE-2022-40153,,Gemnasium-2414060a-8a57-4c64-83ed-79065f2a24e3,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365902,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Deserialization of Untrusted Data,"In FasterXML jackson-databind before 2.13.4, resource exhaustion can occur because of a lack of a check in BeanDeserializer._deserializeFromArray to prevent use of deeply nested arrays. An application is vulnerable only with certain customized choices for deserialization.",,high,CVE-2022-42004,,Gemnasium-14e19d22-3709-46b0-94b6-24c13a11b55f,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.fasterxml.jackson.core/jackson-databind""}, ""version""=>""2.13.3""}}",false,"",test-group260849/webgoat_pom-comparison/103365903,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Deserialization of Untrusted Data,"XStream is a Java library to serialize objects to XML and back again. In XStream, there is a vulnerability where the processed stream at unmarshalling time contains type information to recreate the formerly written objects. XStream creates therefore new instances based on these type information.",,critical,CVE-2021-21342,,Gemnasium-607b265a-04f0-4b99-8a61-c9466dd95d8d; GHSA-hvv8-336g-rx3m,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365904,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N=NVD; AV:N/AC:M/Au:N/C:P/I:P/A:N=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Spring Boot Welcome Page Denial of Service,"In Spring Boot versions 3.0.0 - 3.0.6, 2.7.0 - 2.7.11, 2.6.0 - 2.6.14, 2.5.0 - 2.5.14 and older unsupported versions, there is potential for a denial-of-service (DoS) attack if Spring MVC is used together with a reverse proxy cache.",,high,CVE-2023-20883,,GHSA-xf96-w227-r7c4; Gemnasium-f99508f3-8824-4a4f-8bc3-33a64a6a3834,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.springframework.boot/spring-boot-autoconfigure""}, ""version""=>""2.7.1""}}",false,"",test-group260849/webgoat_pom-comparison/103365905,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Improper Handling of Inconsistent Structural Elements,"Using ""**"" as a pattern in Spring Security configuration 
for WebFlux creates a mismatch in pattern matching between Spring 
Security and Spring WebFlux, and the potential for a security bypass.",,critical,CVE-2023-34034,,Gemnasium-bc914919-1074-4b66-91c6-58fea6460dec,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.springframework.security/spring-security-core""}, ""version""=>""5.7.2""}}",false,"",test-group260849/webgoat_pom-comparison/103365906,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Denial of Service,"XStream, when a certain denyTypes workaround is not used, mishandles attempts to create an instance of the primitive type 'void' during unmarshalling, leading to a remote application crash, as demonstrated by an xstream.fromXML(""<void/>"") call.",,high,CVE-2017-7957,,Gemnasium-3e5ded16-5dd3-4776-987c-f3b5912beb26,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365907,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H=NVD; AV:N/AC:L/Au:N/C:N/I:N/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Deserialization of Untrusted Data,"XStream is a Java library to serialize objects to XML and back again. In XStream, there is a vulnerability which may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream.",,critical,CVE-2021-21346,,Gemnasium-f8794d36-cb4d-4384-8a09-01f55be09390; GHSA-4hrm-m67v-5cxr,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365908,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H=NVD; AV:N/AC:L/Au:N/C:P/I:P/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Weak Authentication,"Jetty is a Java based web server and servlet engine. Versions 9.4.21 through 9.4.51, 10.0.15, and 11.0.15 is vulnerable to weak authentication. If a Jetty `OpenIdAuthenticator` uses the optional nested `LoginService`, and that `LoginService` decides to revoke an already authenticated user, then the current request will still treat the user as authenticated. The authentication is then cleared from the session and subsequent requests will not be treated as authenticated. So a request on a previously authenticated session could be allowed to bypass authentication after it had been rejected by the `LoginService`. This impacts usages of the jetty-openid which have configured a nested `LoginService` and where that `LoginService` will is capable of rejecting previously authenticated users. Versions 9.4.52, 10.0.16, and 11.0.16 have a patch for this issue.",,medium,CVE-2023-41900,,GHSA-pwh8-58vv-vw48; Gemnasium-f3c8f53e-9a07-4d24-b92a-1a741565b2ff,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.eclipse.jetty/jetty-webapp""}, ""version""=>""9.4.48.v20220622""}}",false,"",test-group260849/webgoat_pom-comparison/103365909,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Deserialization of Untrusted Data,"XStream is a Java library to serialize objects to XML and back again. In XStream, there is a vulnerability which may allow a remote attacker to execute arbitrary code only by manipulating the processed input stream.",,critical,CVE-2021-21350,,GHSA-43gc-mjxg-gvrq; Gemnasium-68505523-459f-4389-90e3-87e1c8c5e2d8,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""com.thoughtworks.xstream/xstream""}, ""version""=>""1.4.5""}}",false,"",test-group260849/webgoat_pom-comparison/103365910,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H=NVD; AV:N/AC:L/Au:N/C:P/I:P/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Deserialization of Untrusted Data,"Pivotal Spring Framework through 6.0.0 suffers from a potential remote code execution (RCE) issue if used for Java deserialization of untrusted data. Depending on how the library is implemented within a product, this issue may or not occur, and authentication may be required. NOTE: the vendor's position is that untrusted data is not an intended use case. The product's behavior will not be changed because some users rely on deserialization of trusted data.",,critical,CVE-2016-1000027,,GHSA-4wrc-f8pq-fpqp; Gemnasium-5bc80a77-eee9-4e8a-aadf-3fa48eba7a88,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.springframework/spring-web""}, ""version""=>""5.3.21""}}",false,"",test-group260849/webgoat_pom-comparison/103365911,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H=NVD; AV:N/AC:L/Au:N/C:P/I:P/A:P=NVD
Test-Group,Webgoat_Pom-Comparison,dependency_scanning,gemnasium-maven,detected,Chosen Ciphertext Attack in Jose4j,RSA1_5 in jose4j is susceptible to chosen ciphertext attacks. The attack allows to decrypt RSA1_5 or RSA_OAEP encrypted ciphertexts. It may be feasible to sign with affected keys.,,unknown,,,GHSA-jgvc-jfgh-rjvv; Gemnasium-f9e1710e-4e23-43b3-bcdf-58f85c56d168,2023-12-20 17:45:05 UTC,"{""file""=>""pom.xml"", ""dependency""=>{""package""=>{""name""=>""org.bitbucket.b_c/jose4j""}, ""version""=>""0.7.6""}}",false,"",test-group260849/webgoat_pom-comparison/103365912,""
